Unnamed: 0,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND,Cluster #
185,KO/TKO,1,255,1,Jose Aldo,1,27,47%,27,0,,0,0,2.0,17,1,9,24,0,3,0,Rolando Perez,0,13,15%,13,0,,0,0,0.0,2,4,7,13,0,0,1.0
186,KO/TKO,3,645,1,Jose Aldo,1,43,37%,51,0,,0,0,22.0,19,4,20,38,1,4,0,Jonathan Brookins,0,20,22%,22,1,33%,0,0,9.0,18,2,0,18,2,0,1.0
187,KO/TKO,2,502,1,Jose Aldo,0,35,42%,49,0,,0,0,52.0,30,4,1,17,3,15,0,Alexandre Franca Nogueira,0,5,20%,5,0,0%,0,0,21.0,1,0,4,4,1,0,1.0
188,Decision - Split,3,900,0,JJ Aldrich,0,58,40%,69,0,,0,0,3.0,45,10,3,49,9,0,1,Sabina Mazo,0,118,36%,121,0,,0,0,121.0,66,29,23,92,26,0,1.0
189,Decision - Unanimous,3,900,1,JJ Aldrich,0,74,46%,78,1,50%,0,0,112.0,59,10,5,70,4,0,0,Lauren Mueller,0,54,36%,60,1,100%,0,0,21.0,34,10,10,52,2,0,1.0
190,KO/TKO,2,481,0,JJ Aldrich,0,25,29%,28,0,,0,0,39.0,23,1,1,19,5,1,1,Maycee Barber,0,55,50%,59,0,,0,0,2.0,34,6,15,39,16,0,1.0
191,Decision - Unanimous,3,900,1,JJ Aldrich,0,40,48%,50,0,0%,0,0,357.0,36,3,1,31,7,2,0,Polyana Viana,0,46,35%,86,1,20%,0,0,62.0,24,15,7,37,6,3,1.0
192,Decision - Unanimous,3,900,1,JJ Aldrich,0,54,36%,67,1,20%,0,0,112.0,47,5,2,48,6,0,0,Danielle Taylor,0,38,27%,64,0,0%,0,0,0.0,21,8,9,35,2,1,1.0
193,Decision - Unanimous,3,900,1,JJ Aldrich,0,98,40%,98,0,,0,0,0.0,71,7,20,91,7,0,0,Chan-Mi Jeon,0,92,36%,93,0,,0,0,2.0,47,15,30,88,2,2,1.0
194,Decision - Unanimous,3,900,0,JJ Aldrich,0,31,38%,111,0,,0,0,46.0,13,18,0,8,19,4,1,Juliana Lima,0,56,45%,90,4,66%,0,0,424.0,22,20,14,24,24,8,1.0
195,Decision - Split,3,900,0,Jim Alers,0,41,41%,49,4,40%,0,0,202.0,32,2,7,39,0,2,1,Jason Knight,0,76,33%,95,1,50%,0,0,46.0,40,11,25,69,2,5,1.0
197,KO/TKO,2,599,0,Jim Alers,0,33,52%,41,1,50%,1,0,95.0,24,1,8,25,8,0,1,Chas Skelly,1,42,61%,54,0,0%,0,0,143.0,33,8,1,24,16,2,1.0
198,Decision - Split,3,900,1,Jim Alers,1,36,38%,97,2,40%,0,0,386.0,20,5,11,14,12,10,0,Alan Omer,0,58,57%,69,1,33%,0,0,181.0,33,10,15,26,22,10,1.0
199,Decision - Unanimous,3,900,0,John Alessio,0,35,33%,63,0,0%,0,1,126.0,28,7,0,29,5,1,1,Shane Roller,0,31,44%,82,3,42%,0,0,479.0,20,3,8,20,2,9,1.0
200,Decision - Unanimous,3,900,0,John Alessio,0,33,37%,82,0,,0,0,12.0,25,3,5,27,6,0,1,Mark Bocek,0,74,69%,117,5,45%,0,0,584.0,50,2,22,20,16,38,1.0
201,DQ,1,110,0,John Alessio,0,1,100%,1,0,,1,0,1.0,1,0,0,0,0,1,1,Brock Larson,0,6,60%,14,1,100%,0,0,60.0,2,4,0,1,0,5,1.0
202,Decision - Unanimous,3,900,1,John Alessio,0,42,44%,79,4,50%,3,1,432.0,33,7,2,16,19,7,0,Todd Moore,0,24,28%,76,1,16%,0,0,117.0,15,7,2,7,15,2,1.0
203,Decision - Unanimous,3,900,1,John Alessio,0,53,44%,113,3,50%,0,0,565.0,14,5,34,12,8,33,0,Marcelo Brito,0,9,20%,13,0,0%,0,0,0.0,8,1,0,6,3,0,1.0
204,Submission,1,77,1,John Alessio,0,5,35%,5,0,,1,0,0.0,5,0,0,5,0,0,0,Alex Serdyukov,0,1,8%,1,1,100%,0,0,9.0,1,0,0,1,0,0,1.0
205,Submission,2,599,0,John Alessio,0,3,12%,7,4,36%,0,0,172.0,2,1,0,2,0,1,1,Carlos Condit,0,32,40%,70,0,,1,0,69.0,14,12,6,17,11,4,1.0
206,Submission,1,290,1,John Alessio,0,8,57%,29,1,100%,2,0,219.0,7,0,1,1,0,7,0,Brian Gassaway,0,1,11%,3,0,,0,0,0.0,0,1,0,0,1,0,1.0
207,Submission,3,712,1,John Alessio,1,53,73%,68,2,50%,2,2,,46,6,1,11,19,23,0,Alex Serdyukov,0,88,57%,96,2,50%,0,1,,65,19,4,11,26,51,1.0
208,Decision - Unanimous,3,900,0,John Alessio,0,17,29%,23,0,,1,0,0.0,15,0,2,16,1,0,1,Diego Sanchez,0,9,13%,25,1,6%,0,0,262.0,8,1,0,7,2,0,1.0
209,Submission,2,403,0,John Alessio,0,1,50%,9,0,,2,0,0.0,0,1,0,0,1,0,1,Pat Miletich,0,9,50%,44,2,100%,1,0,303.0,9,0,0,4,1,4,1.0
216,Decision - Split,3,900,0,Kenneth Alexander,0,14,19%,17,4,22%,0,0,101.0,11,3,0,12,2,0,1,Rob McCullough,0,35,34%,51,1,100%,0,0,32.0,4,9,22,26,9,0,1.0
218,Decision - Unanimous,3,900,0,Marcio Alexandre Junior,0,23,47%,28,0,,1,0,5.0,12,9,2,23,0,0,1,Court McGee,0,58,58%,133,2,15%,0,0,425.0,28,11,19,37,2,19,1.0
219,Decision - Split,3,900,0,Marcio Alexandre Junior,0,36,45%,60,1,25%,0,0,106.0,23,9,4,25,3,8,1,Tim Means,0,43,63%,53,1,50%,0,0,137.0,24,9,10,34,3,6,1.0
220,Submission,3,625,0,Marcio Alexandre Junior,0,8,38%,22,0,0%,0,0,5.0,1,7,0,2,6,0,1,Warlley Alves,1,19,48%,44,2,66%,1,0,458.0,12,4,3,7,3,9,1.0
221,TKO - Doctor's Stoppage,2,533,0,Olaf Alfonso,0,5,23%,12,0,,0,0,0.0,2,1,2,3,2,0,1,Alex Karalexis,0,48,51%,91,3,100%,0,0,380.0,44,4,0,7,2,39,1.0
222,Decision - Split,3,900,0,Olaf Alfonso,0,48,47%,73,1,8%,1,0,,29,12,7,40,8,0,1,John Polakowski,0,57,29%,76,0,,0,0,,48,7,2,27,12,18,1.0
223,KO/TKO,3,894,0,Olaf Alfonso,0,10,27%,22,0,0%,1,0,,8,2,0,5,5,0,1,Gilbert Melendez,0,83,70%,223,4,66%,0,0,,48,33,2,8,1,74,1.0
232,Decision - Unanimous,3,900,1,Arnold Allen,0,63,48%,68,0,0%,0,0,81.0,58,5,0,61,2,0,0,Nik Lentz,0,49,28%,63,0,0%,0,0,77.0,25,16,8,42,7,0,1.0
233,Decision - Unanimous,3,900,1,Arnold Allen,0,102,53%,102,1,50%,0,0,54.0,62,26,14,102,0,0,0,Gilbert Melendez,0,23,20%,27,0,0%,0,0,0.0,19,2,2,22,1,0,1.0
234,Decision - Unanimous,3,900,1,Arnold Allen,1,37,33%,41,0,,0,0,59.0,25,10,2,35,0,2,0,Jordan Rinaldi,0,30,28%,30,0,0%,0,0,0.0,5,6,19,30,0,0,1.0
235,Submission,3,761,1,Arnold Allen,0,29,32%,38,0,,1,0,9.0,21,8,0,29,0,0,0,Mads Burnell,0,20,35%,70,6,50%,0,0,464.0,13,3,4,16,1,3,1.0
236,Decision - Split,3,900,1,Arnold Allen,0,32,43%,75,3,50%,1,0,333.0,27,5,0,16,2,14,0,Makwan Amirkhani,0,17,36%,32,4,33%,3,1,338.0,15,2,0,13,0,4,1.0
237,Decision - Unanimous,3,900,1,Arnold Allen,1,31,30%,40,4,100%,0,0,252.0,20,5,6,16,6,9,0,Yaotzin Meza,0,25,40%,51,0,0%,0,0,122.0,10,6,9,21,4,0,1.0
238,Submission,3,701,1,Arnold Allen,0,23,30%,33,1,25%,1,0,133.0,20,3,0,18,1,4,0,Alan Omer,0,35,53%,85,2,50%,0,0,207.0,27,5,3,20,9,6,1.0
242,Submission,1,259,0,Ben Alloway,0,6,66%,10,0,,0,0,0.0,1,4,1,3,3,0,1,Zak Cummings,0,5,45%,12,2,66%,1,0,180.0,3,0,2,2,2,1,1.0
243,Decision - Unanimous,3,900,0,Ben Alloway,0,9,32%,25,1,50%,0,0,88.0,7,1,1,8,0,1,1,Ryan LaFlare,0,37,41%,57,6,75%,1,1,582.0,23,12,2,12,17,8,1.0
244,KO/TKO,1,297,1,Ben Alloway,1,16,61%,18,0,,0,0,28.0,10,3,3,9,2,5,0,Manuel Rodriguez,0,4,33%,17,3,75%,0,0,219.0,4,0,0,4,0,0,1.0
256,Decision - Unanimous,3,900,0,Magno Almeida,0,25,36%,40,0,,5,2,232.0,13,4,8,17,7,1,1,Conor Heun,0,39,58%,158,3,60%,0,1,406.0,15,4,20,20,8,11,1.0
266,Decision - Unanimous,3,900,0,Ericka Almeida,0,19,43%,57,1,100%,0,0,180.0,12,6,1,4,12,3,1,Aisling Daly,0,59,56%,166,2,40%,0,0,668.0,43,13,3,2,14,43,1.0
267,Decision - Unanimous,3,900,0,Ericka Almeida,0,13,35%,32,0,0%,0,0,33.0,11,1,1,12,1,0,1,Juliana Lima,0,41,56%,119,3,100%,0,0,591.0,24,5,12,21,8,12,1.0
268,KO/TKO,3,861,0,Sarah Alpar,0,12,40%,26,2,18%,0,0,208.0,3,3,6,12,0,0,1,Jessica-Rose Clark,0,76,71%,124,1,100%,0,0,498.0,66,9,1,15,25,36,1.0
271,KO/TKO,1,231,0,Mike Altman,0,6,20%,6,0,,0,0,,1,1,4,6,0,0,1,Cung Le,1,8,25%,8,0,,0,0,,3,3,2,8,0,0,1.0
272,KO/TKO,2,406,0,Sean Alvarez,0,6,37%,16,0,0%,0,0,197.0,1,0,5,5,1,0,1,Wesley Correira,0,22,52%,75,0,,0,0,13.0,21,1,0,3,19,0,1.0
281,Submission,1,180,1,Joel Alvarez,0,4,66%,10,0,,2,0,0.0,1,0,3,3,0,1,0,Alexander Yakovlev,0,1,100%,15,1,100%,0,0,117.0,0,0,1,1,0,0,1.0
282,Submission,1,145,1,Joel Alvarez,0,18,48%,18,0,,1,0,0.0,7,3,8,18,0,0,0,Joe Duffy,0,14,53%,14,1,100%,0,0,9.0,6,4,4,14,0,0,1.0
283,KO/TKO,2,442,1,Joel Alvarez,0,19,46%,87,0,,0,1,17.0,16,1,2,5,1,13,0,Danilo Belluardo,0,13,65%,56,2,100%,0,0,262.0,9,0,4,8,0,5,1.0
284,Decision - Unanimous,3,900,0,Joel Alvarez,0,38,29%,38,0,,0,0,0.0,26,5,7,37,1,0,1,Damir Ismagulov,0,64,42%,64,0,,0,0,0.0,25,30,9,64,0,0,1.0
285,Submission,1,158,0,Thiago Alves,0,13,50%,13,0,,0,0,0.0,7,3,3,12,1,0,1,Tim Means,1,23,56%,24,0,0%,1,0,42.0,14,8,1,12,2,9,1.0
286,Decision - Unanimous,3,900,0,Thiago Alves,0,58,39%,59,1,33%,0,0,27.0,27,5,26,54,4,0,1,Laureano Staropoli,0,54,26%,57,1,100%,0,0,32.0,37,15,2,53,1,0,1.0
287,Decision - Split,3,900,1,Thiago Alves,0,83,61%,91,0,0%,0,0,73.0,45,16,22,68,15,0,0,Max Griffin,1,112,72%,117,2,50%,0,1,218.0,77,35,0,76,36,0,1.0
288,Decision - Unanimous,3,900,0,Thiago Alves,0,56,32%,56,0,,0,0,48.0,19,11,26,56,0,0,1,Aleksei Kunchenko,0,44,28%,56,1,50%,0,0,0.0,32,5,7,40,4,0,1.0
289,KO/TKO,2,557,0,Thiago Alves,0,33,31%,37,1,100%,0,0,14.0,3,3,27,33,0,0,1,Curtis Millender,2,47,44%,47,0,,0,0,15.0,31,7,9,44,0,3,1.0
290,Decision - Unanimous,3,900,1,Thiago Alves,2,79,50%,103,1,100%,0,0,162.0,44,8,27,54,9,16,0,Patrick Cote,0,44,33%,51,0,0%,0,0,33.0,27,9,8,38,6,0,1.0
291,Decision - Unanimous,3,900,0,Thiago Alves,0,36,32%,50,0,,0,0,33.0,19,11,6,30,3,3,1,Jim Miller,0,28,32%,45,4,80%,1,0,384.0,19,5,4,22,1,5,1.0
292,TKO - Doctor's Stoppage,2,600,0,Thiago Alves,0,34,49%,35,0,,1,0,5.0,11,6,17,33,1,0,1,Carlos Condit,1,75,46%,107,2,66%,0,0,153.0,50,14,11,49,4,22,1.0
293,KO/TKO,2,339,1,Thiago Alves,1,23,33%,24,0,,0,0,5.0,13,3,7,16,1,6,0,Jordan Mein,0,37,38%,37,0,,0,0,0.0,30,4,3,34,3,0,1.0
294,Decision - Unanimous,3,900,1,Thiago Alves,0,116,49%,120,0,0%,0,0,4.0,45,19,52,106,10,0,0,Seth Baczynski,0,90,26%,91,0,0%,0,0,47.0,55,21,14,87,3,0,1.0
295,Submission,3,852,0,Thiago Alves,0,62,52%,90,2,66%,0,0,151.0,42,11,9,60,1,1,1,Martin Kampmann,0,47,39%,57,1,14%,1,1,149.0,34,13,0,39,8,0,1.0
296,Submission,1,212,1,Thiago Alves,1,25,55%,30,0,,1,0,31.0,17,3,5,12,1,12,0,Papy Abedi,0,14,36%,15,0,,0,0,40.0,9,4,1,9,5,0,1.0
297,Decision - Unanimous,3,900,0,Thiago Alves,0,41,36%,54,1,33%,0,0,60.0,34,3,4,35,6,0,1,Rick Story,0,62,36%,79,4,28%,0,0,459.0,30,13,19,34,27,1,1.0
298,Decision - Unanimous,3,900,1,Thiago Alves,1,73,39%,105,2,100%,0,0,177.0,36,5,32,66,4,3,0,John Howard,0,37,29%,54,0,0%,0,0,53.0,15,6,16,30,7,0,1.0
299,Decision - Unanimous,3,900,0,Thiago Alves,0,22,27%,39,0,,0,2,121.0,13,2,7,18,2,2,1,Jon Fitch,0,29,43%,70,9,81%,0,0,487.0,15,8,6,13,5,11,1.0
300,Decision - Unanimous,5,1500,0,Thiago Alves,0,30,18%,72,0,,0,0,80.0,14,4,12,19,4,7,1,Georges St-Pierre,1,59,46%,148,10,83%,1,0,794.0,35,9,15,44,1,14,1.0
301,Decision - Unanimous,3,900,1,Thiago Alves,2,80,44%,87,0,0%,0,0,17.0,43,2,35,68,10,2,0,Josh Koscheck,0,39,30%,46,0,0%,0,0,158.0,25,9,5,34,5,0,1.0
302,KO/TKO,2,362,1,Thiago Alves,1,10,62%,24,1,100%,0,0,87.0,8,2,0,3,2,5,0,Matt Hughes,0,9,69%,18,1,14%,0,0,183.0,2,0,7,0,0,9,1.0
303,KO/TKO,2,324,1,Thiago Alves,1,17,35%,17,0,,0,0,2.0,12,2,3,12,2,3,0,Karo Parisyan,0,10,22%,21,1,25%,0,0,115.0,7,2,1,7,1,2,1.0
304,TKO - Doctor's Stoppage,2,600,1,Thiago Alves,1,39,43%,48,0,,0,0,32.0,14,7,18,28,9,2,0,Chris Lytle,0,42,32%,88,1,100%,0,0,149.0,23,14,5,29,12,1,1.0
305,KO/TKO,2,544,1,Thiago Alves,0,48,49%,50,0,,0,0,54.0,28,2,18,28,14,6,0,Kuniyoshi Hironaka,0,15,38%,20,2,33%,0,0,95.0,7,3,5,10,3,2,1.0
306,KO/TKO,2,370,1,Thiago Alves,2,26,53%,41,0,,1,0,104.0,26,0,0,3,0,23,0,Tony DeSouza,0,1,10%,2,0,0%,0,0,26.0,0,1,0,0,1,0,1.0
307,KO/TKO,2,577,0,Thiago Alves,0,1,100%,2,1,100%,3,0,27.0,0,0,1,1,0,0,1,Jon Fitch,1,51,70%,104,3,75%,2,0,526.0,43,6,2,1,7,43,1.0
308,KO/TKO,1,174,1,Thiago Alves,1,11,40%,19,0,,0,0,12.0,5,4,2,5,4,2,0,Derrick Noble,0,18,40%,26,0,,0,0,39.0,10,4,4,7,11,0,1.0
309,KO/TKO,1,145,1,Thiago Alves,0,8,72%,9,1,100%,0,0,61.0,5,2,1,2,2,4,0,Ansar Chalangov,0,2,100%,2,0,0%,2,1,44.0,1,0,1,0,1,1,1.0
310,Submission,2,583,0,Thiago Alves,0,19,35%,84,3,100%,0,0,388.0,12,5,2,4,6,9,1,Spencer Fisher,0,13,36%,22,1,50%,3,0,75.0,9,3,1,9,3,1,1.0
311,Decision - Unanimous,3,900,0,Amilcar Alves,0,10,50%,25,0,0%,0,0,0.0,5,4,1,6,3,1,1,Charlie Brenneman,0,26,74%,114,3,33%,0,0,737.0,6,6,14,2,1,23,1.0
312,Submission,3,791,0,Amilcar Alves,0,4,40%,12,0,,0,0,0.0,3,0,1,1,0,3,1,Mike Pierce,0,31,65%,87,4,66%,2,0,719.0,11,9,11,0,4,27,1.0
313,Submission,2,382,0,Warlley Alves,0,3,27%,8,3,100%,2,0,258.0,1,0,2,1,0,2,1,Randy Brown,0,16,53%,24,1,100%,1,1,72.0,11,3,2,9,3,4,1.0
314,KO/TKO,3,853,1,Warlley Alves,1,72,45%,72,0,,0,0,1.0,36,10,26,70,2,0,0,Sergio Moraes,0,20,32%,20,0,,0,0,0.0,12,7,1,19,1,0,1.0
315,KO/TKO,2,448,0,Warlley Alves,0,28,43%,39,1,100%,0,0,63.0,20,6,2,18,10,0,1,James Krause,0,59,55%,79,0,0%,0,0,125.0,43,14,2,43,16,0,1.0
316,TKO - Doctor's Stoppage,2,600,1,Warlley Alves,0,29,58%,54,0,0%,0,0,204.0,7,12,10,10,19,0,0,Sultan Aliev,0,12,42%,14,1,33%,0,0,127.0,10,2,0,7,5,0,1.0
317,Decision - Unanimous,3,900,1,Warlley Alves,0,38,40%,55,2,28%,0,0,225.0,15,9,14,28,9,1,0,Salim Touahri,0,35,47%,49,0,,0,0,17.0,12,21,2,20,15,0,1.0
318,Decision - Unanimous,3,900,0,Warlley Alves,0,25,34%,26,0,,1,0,0.0,11,9,5,23,2,0,1,Kamaru Usman,0,71,47%,129,1,50%,1,0,322.0,58,11,2,59,3,9,1.0
319,Decision - Unanimous,3,900,0,Warlley Alves,0,79,58%,82,0,0%,1,0,115.0,52,24,3,70,9,0,1,Bryan Barberena,0,120,51%,164,0,0%,0,0,206.0,84,13,23,90,30,0,1.0
320,Submission,1,86,1,Warlley Alves,0,2,50%,2,0,,1,0,0.0,0,1,1,2,0,0,0,Colby Covington,0,2,100%,2,1,50%,0,0,63.0,2,0,0,0,1,1,1.0
321,Submission,2,551,1,Warlley Alves,0,17,44%,23,2,66%,1,0,258.0,9,4,4,12,3,2,0,Nordine Taleb,0,17,50%,30,0,0%,0,0,65.0,8,5,4,13,4,0,1.0
322,Decision - Unanimous,3,900,1,Warlley Alves,0,47,44%,51,1,100%,1,0,240.0,40,6,1,31,4,12,0,Alan Jouban,0,79,50%,96,0,,0,0,35.0,54,14,11,71,8,0,1.0
323,Submission,3,625,1,Warlley Alves,1,19,48%,44,2,66%,1,0,458.0,12,4,3,7,3,9,0,Marcio Alexandre Junior,0,8,38%,22,0,0%,0,0,5.0,1,7,0,2,6,0,1.0
325,Decision - Split,3,900,0,Sam Alvey,0,57,52%,103,0,,0,0,29.0,40,3,14,46,11,0,1,Ryan Spann,0,51,44%,52,2,28%,1,0,181.0,41,10,0,48,3,0,1.0
326,Decision - Unanimous,3,900,0,Sam Alvey,0,28,36%,67,0,0%,0,1,153.0,12,5,11,21,4,3,1,Klidson Abreu,0,36,40%,61,1,33%,0,0,52.0,17,4,15,35,1,0,1.0
327,KO/TKO,1,169,0,Sam Alvey,0,3,21%,3,0,0%,0,0,0.0,3,0,0,3,0,0,1,Jimmy Crute,1,14,43%,17,0,,0,0,8.0,7,2,5,9,0,5,1.0
328,KO/TKO,2,360,0,Sam Alvey,0,34,41%,34,0,,0,0,0.0,20,2,12,32,2,0,1,Rogerio Nogueira,1,26,50%,26,0,,0,0,3.0,20,5,1,20,4,2,1.0
329,Decision - Split,3,900,1,Sam Alvey,1,53,43%,59,0,,0,0,0.0,40,2,11,49,4,0,0,Gian Villante,0,50,37%,50,0,,0,0,6.0,20,12,18,50,0,0,1.0
330,KO/TKO,1,263,1,Sam Alvey,2,10,52%,14,1,100%,0,0,101.0,3,1,6,9,1,0,0,Marcin Prachnio,0,15,62%,36,0,,0,0,14.0,3,4,8,12,3,0,1.0
331,Decision - Unanimous,3,900,0,Sam Alvey,0,29,41%,56,0,,0,0,2.0,12,7,10,14,14,1,1,Ramazan Emeev,0,38,53%,51,1,11%,0,0,252.0,28,5,5,22,16,0,1.0
332,Decision - Split,3,900,1,Sam Alvey,0,40,45%,51,0,,0,0,5.0,24,16,0,20,20,0,0,Rashad Evans,0,17,37%,28,2,25%,0,0,269.0,8,5,4,15,2,0,1.0
333,Decision - Unanimous,3,900,0,Sam Alvey,0,27,30%,50,0,,0,0,21.0,22,5,0,20,7,0,1,Thales Leites,0,38,55%,44,1,14%,0,0,98.0,8,6,24,37,1,0,1.0
334,Decision - Unanimous,3,900,1,Sam Alvey,0,36,42%,45,0,0%,0,0,121.0,23,5,8,31,4,1,0,Nate Marquardt,0,28,43%,52,1,50%,0,0,112.0,13,7,8,22,6,0,1.0
335,Decision - Unanimous,3,900,1,Sam Alvey,0,63,45%,65,0,0%,0,0,40.0,39,13,11,62,1,0,0,Alex Nicholson,0,82,45%,82,0,,0,0,0.0,51,16,15,81,1,0,1.0
336,KO/TKO,2,596,1,Sam Alvey,2,59,51%,70,0,,0,0,31.0,36,13,10,29,17,13,0,Kevin Casey,0,25,49%,31,0,0%,0,0,156.0,11,7,7,21,4,0,1.0
337,Submission,1,163,1,Sam Alvey,0,8,53%,13,0,,1,0,20.0,6,2,0,5,3,0,0,Eric Spicely,0,7,77%,8,0,0%,0,0,74.0,4,2,1,6,1,0,1.0
338,Decision - Unanimous,3,900,0,Sam Alvey,0,24,55%,30,0,,0,0,94.0,5,10,9,15,9,0,1,Elias Theodorou,0,37,26%,87,0,0%,0,0,98.0,8,16,13,28,9,0,1.0
339,KO/TKO,1,139,0,Sam Alvey,0,4,36%,6,0,,0,0,0.0,2,2,0,2,2,0,1,Derek Brunson,0,27,60%,53,0,0%,0,0,92.0,26,1,0,7,19,1,1.0
340,KO/TKO,1,49,1,Sam Alvey,1,8,61%,8,0,,0,0,4.0,8,0,0,6,0,2,0,Daniel Kelly,0,2,25%,2,0,,0,0,0.0,1,0,1,2,0,0,1.0
341,KO/TKO,1,214,1,Sam Alvey,1,4,50%,4,0,,0,0,3.0,4,0,0,2,0,2,0,Cezar Ferreira,0,13,36%,13,0,,0,0,0.0,6,4,3,13,0,0,1.0
342,KO/TKO,1,136,1,Sam Alvey,0,6,85%,9,0,,0,0,2.0,6,0,0,1,0,5,0,Dylan Andrews,0,4,57%,12,2,66%,0,0,81.0,0,1,3,4,0,0,1.0
343,Decision - Unanimous,3,900,0,Sam Alvey,0,82,48%,91,0,,0,0,26.0,71,10,1,40,40,2,1,Tom Watson,0,85,50%,86,0,0%,0,0,89.0,34,8,43,79,6,0,1.0
349,KO/TKO,1,253,0,Jimmy Ambriz,0,1,10%,2,1,25%,0,0,,0,1,0,1,0,0,1,Ricco Rodriguez,1,27,75%,34,0,0%,0,0,,16,9,2,17,8,2,1.0
361,Decision - Unanimous,3,900,0,Eryk Anders,0,41,42%,73,0,0%,0,0,351.0,19,22,0,23,18,0,1,Krzysztof Jotko,0,66,56%,101,0,0%,0,0,46.0,47,13,6,53,13,0,1.0
362,Decision - Split,3,900,1,Eryk Anders,0,64,35%,64,0,,0,0,9.0,31,14,19,61,2,1,0,Gerald Meerschaert,0,72,35%,72,0,0%,0,0,0.0,56,13,3,71,1,0,1.0
363,KO/TKO,1,78,1,Eryk Anders,1,11,73%,13,0,,0,0,10.0,11,0,0,5,2,4,0,Vinicius Moreira,0,2,66%,2,0,0%,0,0,41.0,0,1,1,2,0,0,1.0
364,Decision - Unanimous,3,900,0,Eryk Anders,0,16,23%,19,0,0%,0,0,27.0,12,4,0,16,0,0,1,Khalil Rountree Jr.,4,79,50%,83,0,,0,0,68.0,26,15,38,75,0,4,1.0
365,Decision - Split,3,900,0,Eryk Anders,1,65,48%,66,0,0%,0,0,23.0,54,10,1,48,17,0,1,Elias Theodorou,0,92,43%,102,0,0%,0,0,36.0,31,31,30,64,28,0,1.0
366,KO/TKO,3,900,0,Eryk Anders,0,32,47%,34,6,60%,1,0,353.0,26,5,1,17,6,9,1,Thiago Santos,0,100,65%,115,1,100%,0,1,112.0,65,25,10,41,46,13,1.0
367,KO/TKO,3,882,1,Eryk Anders,2,42,45%,46,0,0%,0,0,71.0,30,12,0,38,4,0,0,Tim Williams,0,43,38%,52,2,40%,0,0,91.0,29,5,9,38,3,2,1.0
368,Decision - Split,5,1500,0,Eryk Anders,0,32,41%,46,3,27%,0,0,227.0,18,13,1,19,12,1,1,Lyoto Machida,0,62,55%,66,0,,0,0,137.0,18,23,21,49,6,7,1.0
369,Decision - Unanimous,3,900,1,Eryk Anders,0,79,56%,104,2,50%,0,0,472.0,62,16,1,26,24,29,0,Markus Perez,0,30,50%,41,2,40%,1,0,49.0,12,14,4,15,11,4,1.0
370,KO/TKO,1,174,1,Eryk Anders,1,23,79%,23,1,50%,0,0,46.0,22,1,0,10,2,11,0,Rafael Natal,0,14,60%,15,0,0%,0,0,0.0,8,2,4,13,1,0,1.0
371,KO/TKO,1,332,0,Matt Andersen,0,0,,5,0,,0,0,,0,0,0,0,0,0,1,Rafael Carino,0,8,47%,33,1,100%,0,0,,8,0,0,0,0,8,1.0
373,KO/TKO,3,613,0,Lowell Anderson,0,9,27%,17,0,0%,0,0,3.0,6,3,0,9,0,0,1,John Lewis,0,20,32%,34,1,100%,0,0,200.0,18,2,0,11,9,0,1.0
389,KO/TKO,1,211,1,Megan Anderson,1,7,50%,32,0,0%,0,1,14.0,6,1,0,5,2,0,0,Norma Dumont,0,5,31%,14,1,33%,0,0,139.0,1,4,0,1,4,0,1.0
390,Submission,1,237,1,Megan Anderson,0,10,55%,22,1,50%,1,0,203.0,10,0,0,0,0,10,0,Zarah Fairn,0,2,40%,32,0,,0,1,23.0,2,0,0,2,0,0,1.0
391,Submission,1,204,0,Megan Anderson,0,3,50%,5,0,,0,0,2.0,2,1,0,2,1,0,1,Felicia Spencer,0,22,70%,25,1,50%,1,0,167.0,13,0,9,1,8,13,1.0
392,KO/TKO,1,61,1,Megan Anderson,0,3,33%,3,0,,0,0,0.0,2,1,0,3,0,0,0,Cat Zingano,0,3,50%,3,0,,0,0,0.0,0,0,3,3,0,0,1.0
393,Decision - Unanimous,3,900,0,Megan Anderson,0,26,44%,48,0,,0,1,0.0,15,11,0,19,7,0,1,Holly Holm,0,47,66%,143,4,50%,1,0,643.0,27,12,8,19,8,20,1.0
394,DQ,2,343,0,Alex Andrade,1,12,44%,30,0,0%,0,0,92.0,8,3,1,6,6,0,1,Amaury Bitetti,0,6,60%,16,0,,0,0,14.0,4,1,1,2,4,0,1.0
413,Decision - Unanimous,3,900,1,Viscardi Andrade,0,38,43%,78,5,62%,1,0,417.0,30,5,3,31,1,6,0,Richard Walsh,1,46,35%,82,1,33%,0,0,112.0,37,4,5,33,3,10,1.0
414,Decision - Unanimous,3,900,1,Viscardi Andrade,0,78,42%,80,0,0%,0,0,2.0,38,28,12,55,23,0,0,Gasan Umalatov,0,38,37%,40,0,0%,0,0,41.0,28,5,5,34,4,0,1.0
